Period 	 T100 	 T0 
60 	 3.740000 	 2.747000 
Point Number 	 Temperature 
 1242 	 51.858504 
 1243 	 51.858504 
 1244 	 51.858504 
 1245 	 52.240217 
 1246 	 51.841154 
 1247 	 52.205516 
 1248 	 52.274919 
 1249 	 51.875855 
 1250 	 51.858504 
 1251 	 52.222867 
 1252 	 52.222867 
 1253 	 51.823803 
 1254 	 51.875855 
 1255 	 51.841154 
 1256 	 52.222867 
 1257 	 52.274919 
 1258 	 52.188166 
 1259 	 52.240217 
 1260 	 51.927907 
 1261 	 51.875855 
 1262 	 51.910556 
 1263 	 51.893205 
 1264 	 52.222867 
 1265 	 52.257568 
 1266 	 51.893205 
 1267 	 51.893205 
 1268 	 52.309620 
 1269 	 52.309620 
 1270 	 51.910556 
 1271 	 51.858504 
 1272 	 51.893205 
 1273 	 52.326970 
 1274 	 52.205516 
 1275 	 51.893205 
 1276 	 51.910556 
 1277 	 51.910556 
 1278 	 51.927907 
 1279 	 52.205516 
 1280 	 52.274919 
 1281 	 52.274919 
 1282 	 51.945257 
 1283 	 52.379022 
 1284 	 51.962608 
 1285 	 51.945257 
 1286 	 51.927907 
 1287 	 51.927907 
 1288 	 52.292269 
 1289 	 51.945257 
 1290 	 51.945257 
 1291 	 52.361672 
 1292 	 51.962608 
 1293 	 51.927907 
 1294 	 52.309620 
 1295 	 52.344321 
 1296 	 52.205516 
 1297 	 51.979958 
 1298 	 52.326970 
 1299 	 52.396373 
 1300 	 51.962608 
 1301 	 51.962608 
 1302 	 52.361672 
 1303 	 51.979958 
 1304 	 52.344321 
 1305 	 51.979958 
 1306 	 52.396373 
 1307 	 52.292269 
 1308 	 51.979958 
 1309 	 51.962608 
 1310 	 51.997309 
 1311 	 52.344321 
 1312 	 51.979958 
 1313 	 51.945257 
 1314 	 51.997309 
 1315 	 52.361672 
 1316 	 51.997309 
 1317 	 52.326970 
 1318 	 51.997309 
 1319 	 51.979958 
 1320 	 52.014660 
 1321 	 52.361672 
 1322 	 52.326970 
 1323 	 51.962608 
 1324 	 52.413723 
 1325 	 51.997309 
 1326 	 51.997309 
 1327 	 51.979958 
 1328 	 51.979958 
 1329 	 51.997309 
 1330 	 51.979958 
 1331 	 52.396373 
 1332 	 51.962608 
 1333 	 52.014660 
 1334 	 51.997309 
 1335 	 52.379022 
 1336 	 51.997309 
 1337 	 52.413723 
 1338 	 51.997309 
 1339 	 52.292269 
 1340 	 52.344321 
 1341 	 51.997309 
 1342 	 51.979958 
 1343 	 52.014660 
 1344 	 52.014660 
 1345 	 51.997309 
 1346 	 51.979958 
 1347 	 51.997309 
 1348 	 51.979958 
 1349 	 51.979958 
 1350 	 51.997309 
 1351 	 52.361672 
 1352 	 52.014660 
 1353 	 51.997309 
 1354 	 52.032010 
 1355 	 52.326970 
 1356 	 52.344321 
 1357 	 52.032010 
 1358 	 52.032010 
 1359 	 52.014660 
 1360 	 52.379022 
 1361 	 51.979958 
 1362 	 51.962608 
 1363 	 51.979958 
 1364 	 52.396373 
 1365 	 52.014660 
 1366 	 51.979958 
 1367 	 51.997309 
 1368 	 51.997309 
 1369 	 52.431074 
 1370 	 51.997309 
 1371 	 52.032010 
 1372 	 52.014660 
 1373 	 52.413723 
 1374 	 52.309620 
 1375 	 51.979958 
 1376 	 52.413723 
 1377 	 51.997309 
 1378 	 51.997309 
 1379 	 51.997309 
 1380 	 51.979958 
 1381 	 51.979958 
 1382 	 51.997309 
 1383 	 51.979958 
 1384 	 51.962608 
 1385 	 52.552528 
 1386 	 52.396373 
 1387 	 51.997309 
 1388 	 52.344321 
 1389 	 52.326970 
 1390 	 51.997309 
 1391 	 51.979958 
 1392 	 51.997309 
 1393 	 52.344321 
 1394 	 51.962608 
 1395 	 52.361672 
 1396 	 51.979958 
 1397 	 51.962608 
 1398 	 51.979958 
 1399 	 51.979958 
 1400 	 52.379022 
 1401 	 52.361672 
 1402 	 51.962608 
 1403 	 51.945257 
 1404 	 52.309620 
 1405 	 51.927907 
 1406 	 52.257568 
 1407 	 51.945257 
 1408 	 52.326970 
 1409 	 51.945257 
 1410 	 51.910556 
 1411 	 51.945257 
 1412 	 51.945257 
 1413 	 51.962608 
 1414 	 51.945257 
 1415 	 51.927907 
 1416 	 51.893205 
 1417 	 52.188166 
 1418 	 52.500476 
 1419 	 52.309620 
 1420 	 51.927907 
 1421 	 51.945257 
 1422 	 51.927907 
 1423 	 51.910556 
 1424 	 52.344321 
 1425 	 52.049361 
 1426 	 52.292269 
 1427 	 52.361672 
 1428 	 52.205516 
 1429 	 51.893205 
 1430 	 52.326970 
 1431 	 52.292269 
 1432 	 51.910556 
 1433 	 51.910556 
 1434 	 51.893205 
 1435 	 51.893205 
 1436 	 51.893205 
 1437 	 52.222867 
 1438 	 51.858504 
 1439 	 51.858504 
 1440 	 52.188166 
 1441 	 52.170815 
 1442 	 51.858504 
 1443 	 51.875855 
 1444 	 51.875855 
 1445 	 51.841154 
 1446 	 52.205516 
 1447 	 52.222867 
 1448 	 52.153464 
 1449 	 51.841154 
 1450 	 51.858504 
 1451 	 51.858504 
 1452 	 51.858504 
 1453 	 52.170815 
 1454 	 51.858504 
 1455 	 51.841154 
 1456 	 51.823803 
 1457 	 52.240217 
 1458 	 51.823803 
 1459 	 52.136114 
 1460 	 51.806453 
 1461 	 51.858504 
 1462 	 51.806453 
 1463 	 52.379022 
 1464 	 52.136114 
 1465 	 52.170815 
 1466 	 52.170815 
 1467 	 51.806453 
 1468 	 52.170815 
 1469 	 51.789102 
 1470 	 52.170815 
 1471 	 52.153464 
 1472 	 52.118763 
 1473 	 52.170815 
 1474 	 52.084062 
 1475 	 51.806453 
 1476 	 51.754401 
 1477 	 52.101413 
 1478 	 51.771751 
 1479 	 51.737050 
 1480 	 51.719700 
 1481 	 52.170815 
 1482 	 52.188166 
 1483 	 51.737050 
 1484 	 51.719700 
 1485 	 52.205516 
 1486 	 52.084062 
 1487 	 51.737050 
 1488 	 52.014660 
 1489 	 52.101413 
 1490 	 52.118763 
 1491 	 52.066711 
 1492 	 51.719700 
 1493 	 52.066711 
 1494 	 52.066711 
 1495 	 51.684998 
 1496 	 51.684998 
 1497 	 51.667648 
 1498 	 51.684998 
 1499 	 51.702349 
 1500 	 52.032010 
 1501 	 51.702349 
 1502 	 51.684998 
 1503 	 52.049361 
 1504 	 51.667648 
 1505 	 52.049361 
 1506 	 52.032010 
 1507 	 52.014660 
 1508 	 51.650297 
 1509 	 52.049361 
 1510 	 51.927907 
 1511 	 52.049361 
 1512 	 51.650297 
 1513 	 51.632947 
 1514 	 52.049361 
 1515 	 51.927907 
 1516 	 51.632947 
 1517 	 51.632947 
 1518 	 51.580895 
 1519 	 51.580895 
 1520 	 51.615596 
 1521 	 51.615596 
 1522 	 52.014660 
 1523 	 51.598245 
 1524 	 51.615596 
 1525 	 51.945257 
 1526 	 51.962608 
 1527 	 51.580895 
 1528 	 51.927907 
 1529 	 51.979958 
 1530 	 51.962608 
 1531 	 51.962608 
 1532 	 51.997309 
 1533 	 51.580895 
 1534 	 51.528843 
 1535 	 51.563544 
 1536 	 51.563544 
 1537 	 51.546194 
 1538 	 51.476791 
 1539 	 51.563544 
 1540 	 51.945257 
 1541 	 51.546194 
 1542 	 51.546194 
 1543 	 51.494142 
 1544 	 51.546194 
 1545 	 51.546194 
 1546 	 51.528843 
 1547 	 51.875855 
 1548 	 51.823803 
 1549 	 51.962608 
 1550 	 51.893205 
 1551 	 51.858504 
 1552 	 51.528843 
 1553 	 51.511492 
 1554 	 51.511492 
 1555 	 51.789102 
 1556 	 51.511492 
 1557 	 51.511492 
 1558 	 51.476791 
 1559 	 51.528843 
 1560 	 51.511492 
 1561 	 51.476791 
 1562 	 51.893205 
 1563 	 51.858504 
 1564 	 51.858504 
 1565 	 51.511492 
 1566 	 51.476791 
 1567 	 51.806453 
 1568 	 51.910556 
 1569 	 51.806453 
 1570 	 51.476791 
 1571 	 51.459441 
 1572 	 51.459441 
 1573 	 51.459441 
 1574 	 51.459441 
 1575 	 51.858504 
 1576 	 51.893205 
 1577 	 51.424739 
 1578 	 51.407389 
 1579 	 51.442090 
 1580 	 51.459441 
 1581 	 51.893205 
 1582 	 51.875855 
 1583 	 51.476791 
 1584 	 51.424739 
 1585 	 51.476791 
 1586 	 51.442090 
 1587 	 51.442090 
 1588 	 51.841154 
 1589 	 51.442090 
 1590 	 51.737050 
 1591 	 51.476791 
 1592 	 51.754401 
 1593 	 51.771751 
 1594 	 51.407389 
 1595 	 51.424739 
 1596 	 51.719700 
 1597 	 51.737050 
 1598 	 51.754401 
 1599 	 51.424739 
 1600 	 51.789102 
 1601 	 51.563544 
 1602 	 51.424739 
 1603 	 51.858504 
 1604 	 51.372688 
 1605 	 51.424739 
 1606 	 51.771751 
 1607 	 51.407389 
 1608 	 51.806453 
 1609 	 51.372688 
 1610 	 51.407389 
 1611 	 51.390038 
 1612 	 51.771751 
 1613 	 51.771751 
 1614 	 51.823803 
 1615 	 51.390038 
 1616 	 51.372688 
 1617 	 51.390038 
 1618 	 51.754401 
 1619 	 51.390038 
 1620 	 51.719700 
 1621 	 51.372688 
 1622 	 51.372688 
 1623 	 51.390038 
 1624 	 51.372688 
 1625 	 51.702349 
 1626 	 51.407389 
 1627 	 51.754401 
 1628 	 51.684998 
 1629 	 51.771751 
 1630 	 51.806453 
 1631 	 51.390038 
 1632 	 51.806453 
 1633 	 51.372688 
 1634 	 51.372688 
 1635 	 51.390038 
 1636 	 51.390038 
 1637 	 51.667648 
 1638 	 51.407389 
 1639 	 51.372688 
 1640 	 51.754401 
 1641 	 51.771751 
 1642 	 51.737050 
 1643 	 51.806453 
 1644 	 51.823803 
 1645 	 51.407389 
 1646 	 51.390038 
 1647 	 51.771751 
 1648 	 51.684998 
 1649 	 51.754401 
 1650 	 51.719700 
 1651 	 51.719700 
 1652 	 51.789102 
 1653 	 51.407389 
 1654 	 51.719700 
 1655 	 51.754401 
 1656 	 51.355337 
 1657 	 51.737050 
 1658 	 51.442090 
 1659 	 51.719700 
 1660 	 51.390038 
 1661 	 51.771751 
 1662 	 51.407389 
 1663 	 51.390038 
 1664 	 51.407389 
 1665 	 51.737050 
 1666 	 51.303285 
 1667 	 51.737050 
 1668 	 51.424739 
 1669 	 51.806453 
 1670 	 51.407389 
 1671 	 51.789102 
 1672 	 51.823803 
 1673 	 51.390038 
 1674 	 51.390038 
 1675 	 51.372688 
 1676 	 51.390038 
 1677 	 51.390038 
 1678 	 51.771751 
 1679 	 51.390038 
 1680 	 51.875855 
 1681 	 51.719700 
 1682 	 51.875855 
 1683 	 51.390038 
 1684 	 51.407389 
 1685 	 51.962608 
 1686 	 51.372688 
 1687 	 51.390038 
 1688 	 51.390038 
 1689 	 51.407389 
 1690 	 51.390038 
 1691 	 51.841154 
 1692 	 51.407389 
 1693 	 51.771751 
 1694 	 51.754401 
 1695 	 51.823803 
 1696 	 51.771751 
 1697 	 51.841154 
 1698 	 51.737050 
 1699 	 51.459441 
 1700 	 51.737050 
 1701 	 51.355337 
 1702 	 51.737050 
 1703 	 51.806453 
 1704 	 51.771751 
 1705 	 51.424739 
 1706 	 51.858504 
 1707 	 51.424739 
 1708 	 51.494142 
 1709 	 51.459441 
 1710 	 51.858504 
 1711 	 51.459441 
 1712 	 51.442090 
 1713 	 51.459441 
 1714 	 51.442090 
 1715 	 51.754401 
 1716 	 51.459441 
 1717 	 51.424739 
 1718 	 51.459441 
 1719 	 51.476791 
 1720 	 51.442090 
 1721 	 51.476791 
 1722 	 51.442090 
 1723 	 51.771751 
 1724 	 51.494142 
 1725 	 51.424739 
 1726 	 51.511492 
 1727 	 51.875855 
 1728 	 51.494142 
 1729 	 51.528843 
 1730 	 51.528843 
 1731 	 51.494142 
 1732 	 51.494142 
 1733 	 51.528843 
 1734 	 51.511492 
 1735 	 51.528843 
 1736 	 51.511492 
 1737 	 51.841154 
 1738 	 51.528843 
 1739 	 51.823803 
 1740 	 51.511492 
 1741 	 51.528843 
 1742 	 51.528843 
 1743 	 51.875855 
 1744 	 51.875855 
 1745 	 51.910556 
 1746 	 51.476791 
 1747 	 51.893205 
 1748 	 51.858504 
 1749 	 51.910556 
 1750 	 51.875855 
 1751 	 51.580895 
 1752 	 51.910556 
 1753 	 51.528843 
 1754 	 51.580895 
 1755 	 51.962608 
 1756 	 51.893205 
 1757 	 51.927907 
 1758 	 51.875855 
 1759 	 51.580895 
 1760 	 51.893205 
 1761 	 51.979958 
 1762 	 51.615596 
 1763 	 51.979958 
 1764 	 51.598245 
 1765 	 51.615596 
 1766 	 51.580895 
 1767 	 51.598245 
 1768 	 51.650297 
 1769 	 51.632947 
 1770 	 51.858504 
 1771 	 51.945257 
 1772 	 51.910556 
 1773 	 51.979958 
 1774 	 52.032010 
 1775 	 51.632947 
 1776 	 51.667648 
 1777 	 51.667648 
 1778 	 51.615596 
 1779 	 51.667648 
 1780 	 51.667648 
 1781 	 51.650297 
 1782 	 52.066711 
 1783 	 51.632947 
 1784 	 51.979958 
 1785 	 52.032010 
 1786 	 52.049361 
 1787 	 51.979958 
 1788 	 51.684998 
 1789 	 52.084062 
 1790 	 51.997309 
 1791 	 51.702349 
 1792 	 51.684998 
 1793 	 51.684998 
 1794 	 51.962608 
 1795 	 52.084062 
 1796 	 52.049361 
 1797 	 52.118763 
 1798 	 52.101413 
 1799 	 52.118763 
 1800 	 52.084062 
 1801 	 52.153464 
 1802 	 52.101413 
 1803 	 52.136114 
 1804 	 52.136114 
 1805 	 51.737050 
 1806 	 51.737050 
 1807 	 51.737050 
 1808 	 52.153464 
 1809 	 51.667648 
 1810 	 51.737050 
 1811 	 51.754401 
 1812 	 51.754401 
 1813 	 52.153464 
 1814 	 52.032010 
 1815 	 51.771751 
 1816 	 52.014660 
 1817 	 52.153464 
 1818 	 52.118763 
 1819 	 51.789102 
 1820 	 51.789102 
 1821 	 52.188166 
 1822 	 52.205516 
 1823 	 51.789102 
 1824 	 51.823803 
 1825 	 51.806453 
 1826 	 51.823803 
 1827 	 51.806453 
 1828 	 51.806453 
 1829 	 52.153464 
 1830 	 52.153464 
 1831 	 52.153464 
 1832 	 51.806453 
 1833 	 51.789102 
 1834 	 52.240217 
 1835 	 51.841154 
 1836 	 51.841154 
 1837 	 51.841154 
 1838 	 51.823803 
 1839 	 52.205516 
 1840 	 51.841154 
 1841 	 52.205516 
 1842 	 52.205516 
 1843 	 52.188166 
 1844 	 51.875855 
 1845 	 51.910556 
 1846 	 51.875855 
 1847 	 52.257568 
 1848 	 52.240217 
 1849 	 51.875855 
 1850 	 52.344321 
 1851 	 52.188166 
 1852 	 52.205516 
 1853 	 51.893205 
 1854 	 52.292269 
 1855 	 51.927907 
 1856 	 52.326970 
 1857 	 51.910556 
 1858 	 52.344321 
 1859 	 51.893205 
 1860 	 52.309620 
 1861 	 51.893205 
 1862 	 51.910556 
 1863 	 51.910556 
 1864 	 51.910556 
 1865 	 51.910556 
 1866 	 52.344321 
 1867 	 51.910556 
 1868 	 52.274919 
 1869 	 51.910556 
 1870 	 52.361672 
 1871 	 51.945257 
 1872 	 52.326970 
 1873 	 52.344321 
 1874 	 52.396373 
 1875 	 52.344321 
 1876 	 52.309620 
 1877 	 52.344321 
 1878 	 52.309620 
 1879 	 51.927907 
 1880 	 52.309620 
 1881 	 52.396373 
 1882 	 52.292269 
 1883 	 51.962608 
 1884 	 51.945257 
 1885 	 51.962608 
 1886 	 52.292269 
 1887 	 52.396373 
 1888 	 52.344321 
 1889 	 51.945257 
 1890 	 52.413723 
 1891 	 52.344321 
 1892 	 51.945257 
 1893 	 51.962608 
 1894 	 51.997309 
 1895 	 51.962608 
 1896 	 52.535177 
 1897 	 51.979958 
 1898 	 52.014660 
 1899 	 51.997309 
 1900 	 52.483126 
 1901 	 51.997309 
 1902 	 51.979958 
 1903 	 52.361672 
 1904 	 51.997309 
 1905 	 52.326970 
 1906 	 52.326970 
 1907 	 52.396373 
 1908 	 52.274919 
 1909 	 52.379022 
 1910 	 52.361672 
 1911 	 52.361672 
 1912 	 52.344321 
 1913 	 52.032010 
 1914 	 52.448424 
 1915 	 52.014660 
 1916 	 52.014660 
 1917 	 52.309620 
 1918 	 51.979958 
 1919 	 52.049361 
 1920 	 52.361672 
 1921 	 52.396373 
 1922 	 52.032010 
 1923 	 52.413723 
 1924 	 51.979958 
 1925 	 52.552528 
 1926 	 52.361672 
 1927 	 52.396373 
 1928 	 52.309620 
 1929 	 52.014660 
 1930 	 52.431074 
 1931 	 52.396373 
 1932 	 52.326970 
 1933 	 51.979958 
 1934 	 52.361672 
 1935 	 52.032010 
 1936 	 52.431074 
 1937 	 52.014660 
 1938 	 52.448424 
 1939 	 52.032010 
 1940 	 52.014660 
 1941 	 52.032010 
 1942 	 51.997309 
 1943 	 52.049361 
 1944 	 52.032010 
 1945 	 52.361672 
 1946 	 52.014660 
 1947 	 52.379022 
 1948 	 52.465775 
 1949 	 52.379022 
 1950 	 52.014660 
 1951 	 52.587229 
 1952 	 51.997309 
 1953 	 52.014660 
 1954 	 52.014660 
 1955 	 52.014660 
 1956 	 51.997309 
 1957 	 52.032010 
 1958 	 52.032010 
 1959 	 52.032010 
 1960 	 52.014660 
 1961 	 52.014660 
 1962 	 52.379022 
 1963 	 52.032010 
 1964 	 52.032010 
 1965 	 52.379022 
 1966 	 52.014660 
 1967 	 51.997309 
 1968 	 52.014660 
 1969 	 52.431074 
 1970 	 52.032010 
 1971 	 52.361672 
 1972 	 52.014660 
 1973 	 51.997309 
 1974 	 51.962608 
 1975 	 51.997309 
 1976 	 52.396373 
 1977 	 52.032010 
 1978 	 51.979958 
 1979 	 52.396373 
 1980 	 52.032010 
 1981 	 51.997309 
 1982 	 51.997309 
 1983 	 51.997309 
 1984 	 52.361672 
 1985 	 51.979958 
 1986 	 51.962608 
 1987 	 51.979958 
 1988 	 52.413723 
 1989 	 51.997309 
 1990 	 52.361672 
 1991 	 52.483126 
 1992 	 52.413723 
 1993 	 51.962608 
 1994 	 51.962608 
 1995 	 51.962608 
 1996 	 52.379022 
 1997 	 51.979958 
 1998 	 51.979958 
 1999 	 52.361672 
 2000 	 52.396373 
 2001 	 52.309620 
 2002 	 52.344321 
 2003 	 52.309620 
 2004 	 52.309620 
 2005 	 52.326970 
 2006 	 51.962608 
 2007 	 51.945257 
 2008 	 51.927907 
 2009 	 52.205516 
 2010 	 52.222867 
 2011 	 51.945257 
 2012 	 51.962608 
 2013 	 51.927907 
 2014 	 51.910556 
 2015 	 51.927907 
 2016 	 52.257568 
 2017 	 52.240217 
 2018 	 51.945257 
 2019 	 51.893205 
 2020 	 51.875855 
 2021 	 51.910556 
 2022 	 52.326970 
 2023 	 51.927907 
 2024 	 51.893205 
 2025 	 51.893205 
 2026 	 51.910556 
 2027 	 51.893205 
 2028 	 51.893205 
 2029 	 51.910556 
 2030 	 52.379022 
 2031 	 51.893205 
 2032 	 52.222867 
 2033 	 52.309620 
 2034 	 52.170815 
 2035 	 52.274919 
 2036 	 51.893205 
 2037 	 52.257568 
 2038 	 51.858504 
 2039 	 51.841154 
 2040 	 52.188166 
 2041 	 52.222867 
 2042 	 51.858504 
 2043 	 52.240217 
 2044 	 51.875855 
 2045 	 52.205516 
 2046 	 52.170815 
 2047 	 52.274919 
 2048 	 51.858504 
 2049 	 52.222867 
 2050 	 51.841154 
 2051 	 52.205516 
 2052 	 52.170815 
 2053 	 51.823803 
 2054 	 51.823803 
 2055 	 51.823803 
 2056 	 52.136114 
 2057 	 51.823803 
 2058 	 51.823803 
 2059 	 51.789102 
 2060 	 52.188166 
 2061 	 51.823803 
 2062 	 52.240217 
 2063 	 51.789102 
 2064 	 51.789102 
 2065 	 52.188166 
 2066 	 52.136114 
 2067 	 51.754401 
 2068 	 51.754401 
 2069 	 52.118763 
 2070 	 51.771751 
 2071 	 52.032010 
 2072 	 51.789102 
 2073 	 52.257568 
 2074 	 52.101413 
 2075 	 51.754401 
 2076 	 52.084062 
 2077 	 51.737050 
 2078 	 51.719700 
 2079 	 52.032010 
 2080 	 51.771751 
 2081 	 52.188166 
 2082 	 52.066711 
 2083 	 51.771751 
 2084 	 51.719700 
 2085 	 52.049361 
 2086 	 52.118763 
 2087 	 52.118763 
 2088 	 51.719700 
 2089 	 52.136114 
 2090 	 52.066711 
 2091 	 51.702349 
 2092 	 51.598245 
 2093 	 51.702349 
 2094 	 51.684998 
 2095 	 52.014660 
 2096 	 52.049361 
 2097 	 51.667648 
 2098 	 52.032010 
 2099 	 51.667648 
 2100 	 51.684998 
 2101 	 51.667648 
 2102 	 51.667648 
 2103 	 51.667648 
 2104 	 51.632947 
 2105 	 51.650297 
 2106 	 51.650297 
 2107 	 51.997309 
 2108 	 52.101413 
 2109 	 51.650297 
 2110 	 51.667648 
 2111 	 52.049361 
 2112 	 52.032010 
 2113 	 51.598245 
 2114 	 51.615596 
 2115 	 51.979958 
 2116 	 51.945257 
 2117 	 51.945257 
 2118 	 52.014660 
 2119 	 51.927907 
 2120 	 51.997309 
 2121 	 51.580895 
 2122 	 51.875855 
 2123 	 51.615596 
 2124 	 52.014660 
 2125 	 51.563544 
 2126 	 51.563544 
 2127 	 51.598245 
 2128 	 51.979958 
 2129 	 51.598245 
 2130 	 51.563544 
 2131 	 51.598245 
 2132 	 51.528843 
 2133 	 51.546194 
 2134 	 51.580895 
 2135 	 51.546194 
 2136 	 51.563544 
 2137 	 51.528843 
 2138 	 51.511492 
 2139 	 51.511492 
 2140 	 51.528843 
 2141 	 51.546194 
 2142 	 51.528843 
 2143 	 51.858504 
 2144 	 51.945257 
 2145 	 51.528843 
 2146 	 51.893205 
 2147 	 51.823803 
 2148 	 51.806453 
 2149 	 51.511492 
 2150 	 51.511492 
 2151 	 51.858504 
 2152 	 51.494142 
 2153 	 51.494142 
 2154 	 51.910556 
 2155 	 51.893205 
 2156 	 51.476791 
 2157 	 51.476791 
 2158 	 51.459441 
 2159 	 51.494142 
 2160 	 51.459441 
 2161 	 51.841154 
 2162 	 51.442090 
 2163 	 51.875855 
 2164 	 51.893205 
 2165 	 51.823803 
 2166 	 51.390038 
 2167 	 51.459441 
 2168 	 51.823803 
 2169 	 51.442090 
 2170 	 51.442090 
 2171 	 51.407389 
 2172 	 51.806453 
 2173 	 51.841154 
 2174 	 51.407389 
 2175 	 51.754401 
 2176 	 51.442090 
 2177 	 51.424739 
 2178 	 51.424739 
 2179 	 51.841154 
 2180 	 51.459441 
 2181 	 51.771751 
 2182 	 51.737050 
 2183 	 51.737050 
 2184 	 51.823803 
 2185 	 51.806453 
 2186 	 51.442090 
 2187 	 51.702349 
 2188 	 51.771751 
 2189 	 51.806453 
 2190 	 51.390038 
 2191 	 51.390038 
 2192 	 51.372688 
 2193 	 51.754401 
 2194 	 51.407389 
 2195 	 51.702349 
 2196 	 51.407389 
 2197 	 51.702349 
 2198 	 51.684998 
 2199 	 51.372688 
 2200 	 51.337987 
 2201 	 51.789102 
 2202 	 51.337987 
 2203 	 51.684998 
 2204 	 51.372688 
 2205 	 51.390038 
 2206 	 51.355337 
 2207 	 51.719700 
 2208 	 51.355337 
 2209 	 51.372688 
 2210 	 51.303285 
 2211 	 51.337987 
 2212 	 51.320636 
 2213 	 51.737050 
 2214 	 51.337987 
 2215 	 51.320636 
 2216 	 51.372688 
 2217 	 51.355337 
 2218 	 51.754401 
 2219 	 51.320636 
 2220 	 51.320636 
 2221 	 51.303285 
 2222 	 51.754401 
 2223 	 51.320636 
 2224 	 51.320636 
 2225 	 51.702349 
 2226 	 51.355337 
 2227 	 51.285935 
 2228 	 51.320636 
 2229 	 51.615596 
 2230 	 51.320636 
 2231 	 51.355337 
 2232 	 51.754401 
 2233 	 51.650297 
 2234 	 51.320636 
 2235 	 51.320636 
 2236 	 51.684998 
 2237 	 51.684998 
 2238 	 51.355337 
 2239 	 51.719700 
 2240 	 51.303285 
 2241 	 51.650297 
 2242 	 51.320636 
 2243 	 51.320636 
 2244 	 51.320636 
 2245 	 51.684998 
 2246 	 51.268584 
 2247 	 51.320636 
 2248 	 51.650297 
 2249 	 51.337987 
 2250 	 51.303285 
 2251 	 51.667648 
 2252 	 51.303285 
 2253 	 51.320636 
 2254 	 51.737050 
 2255 	 51.303285 
 2256 	 51.702349 
 2257 	 51.285935 
 2258 	 51.303285 
 2259 	 51.303285 
 2260 	 51.632947 
 2261 	 51.667648 
 2262 	 51.320636 
 2263 	 51.598245 
 2264 	 51.268584 
 2265 	 51.667648 
 2266 	 51.303285 
 2267 	 51.303285 
 2268 	 51.650297 
 2269 	 51.754401 
 2270 	 51.303285 
 2271 	 51.268584 
 2272 	 51.667648 
 2273 	 51.285935 
 2274 	 51.667648 
 2275 	 51.650297 
 2276 	 51.320636 
 2277 	 51.320636 
 2278 	 51.303285 
 2279 	 51.632947 
 2280 	 51.285935 
 2281 	 51.303285 
 2282 	 51.303285 
 2283 	 51.303285 
 2284 	 51.719700 
 2285 	 51.702349 
 2286 	 51.667648 
 2287 	 51.320636 
 2288 	 51.632947 
 2289 	 51.337987 
 2290 	 51.320636 
 2291 	 51.719700 
 2292 	 51.650297 
 2293 	 51.285935 
 2294 	 51.650297 
 2295 	 51.719700 
 2296 	 51.337987 
 2297 	 51.303285 
 2298 	 51.303285 
 2299 	 51.355337 
 2300 	 51.355337 
 2301 	 51.632947 
 2302 	 51.355337 
 2303 	 51.320636 
 2304 	 51.667648 
 2305 	 51.615596 
 2306 	 51.355337 
 2307 	 51.355337 
 2308 	 51.372688 
 2309 	 51.337987 
 2310 	 51.355337 
 2311 	 51.337987 
 2312 	 51.337987 
 2313 	 51.355337 
 2314 	 51.355337 
 2315 	 51.355337 
 2316 	 51.910556 
 2317 	 51.789102 
 2318 	 51.737050 
 2319 	 51.754401 
 2320 	 51.737050 
 2321 	 51.719700 
 2322 	 51.355337 
 2323 	 51.390038 
 2324 	 51.372688 
 2325 	 51.355337 
 2326 	 51.337987 
 2327 	 51.372688 
 2328 	 51.737050 
 2329 	 51.424739 
 2330 	 51.684998 
 2331 	 51.390038 
 2332 	 51.390038 
 2333 	 51.390038 
 2334 	 51.390038 
 2335 	 51.841154 
 2336 	 51.407389 
 2337 	 51.737050 
 2338 	 51.407389 
 2339 	 51.407389 
 2340 	 51.806453 
 2341 	 51.390038 
 2342 	 51.789102 
 2343 	 51.390038 
 2344 	 51.442090 
 2345 	 51.442090 
 2346 	 51.442090 
 2347 	 51.407389 
 2348 	 51.442090 
 2349 	 51.789102 
 2350 	 51.459441 
 2351 	 51.476791 
 2352 	 51.875855 
 2353 	 51.442090 
 2354 	 51.789102 
 2355 	 51.893205 
 2356 	 51.893205 
 2357 	 51.459441 
 2358 	 51.841154 
 2359 	 51.442090 
 2360 	 51.841154 
 2361 	 51.476791 
 2362 	 51.494142 
 2363 	 51.459441 
 2364 	 51.806453 
 2365 	 51.754401 
 2366 	 51.511492 
 2367 	 51.459441 
 2368 	 51.459441 
 2369 	 51.511492 
 2370 	 51.476791 
 2371 	 51.476791 
 2372 	 51.511492 
 2373 	 51.511492 
 2374 	 51.546194 
 2375 	 51.528843 
 2376 	 51.945257 
 2377 	 51.528843 
 2378 	 51.528843 
 2379 	 51.910556 
 2380 	 51.528843 
 2381 	 51.858504 
 2382 	 51.528843 
 2383 	 51.945257 
 2384 	 51.945257 
 2385 	 51.979958 
 2386 	 51.979958 
 2387 	 51.546194 
 2388 	 51.528843 
 2389 	 51.528843 
 2390 	 51.979958 
 2391 	 51.511492 
 2392 	 51.979958 
 2393 	 51.546194 
 2394 	 51.893205 
 2395 	 51.563544 
 2396 	 51.858504 
 2397 	 51.598245 
 2398 	 51.615596 
 2399 	 51.546194 
 
